"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","1.82128784753406","1.83046135898822","1.83630427982747","2.61684296725104","3.87047727292639","4.42815989096016","4.85994746843462","5.18733986110785","4.25627838798283","6.07489081193053","6.26716713119515","5.06542168872061","4.21203820475522","4.3898524740392","4.22647756673245","4.97687473011653","3.22989538081966","3.3572551910442","4.14074632090731","2.92215599842462","3.47094248096785","2.52492714701766","2.38338759519163","2.1333007897994","2.09711366253408","2.12665662670489","2.21698751216788","1.9351556105885","1.90304429956452","1.97722929754948","3.23143106220715","3.4711625819805","3.11354299043543","2.94637291006342","3.88317371674418","5.38616686803955","6.67572181556397","8.39559196956387","10.4851256731003","6.77593521696045","9.79183942219859","10.7323438854237","7.60025160126051","7.67728221206306","7.32302868110188","5.26146080247577","6.12082210695187","7.15950380730281","7.50227524129786","","",
"Austria","AUT","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.376805903060656","0.340292091885967","0.330009745831861","0.408574528266722","0.631033549414725","0.588188707850955","0.612758646117008","0.488272380561174","0.453943064018751","0.618458704402418","0.637914580224182","0.565347206489304","0.432433215988399","0.439261057797532","0.424895005321408","0.428828795252441","0.244763335535275","0.205755193779824","0.211792290670441","0.272208268630328","0.258098490190589","0.163201004670112","0.122787473422878","0.120510760339125","0.120200867144733","0.11319259755912","0.137194194827133","0.123055726805853","0.0847128486636411","0.0892790490610938","0.149779613384061","0.159477077076335","0.159520174352475","0.153375385351","0.130576289750427","0.152126688014402","0.195083048477042","0.229398704217788","0.263908481877666","0.181966083807047","0.235936467352341","0.27686286251345","0.262606094281325","0.239290367404262","0.197808551890575","0.134073998402322","0.113297351582303","0.134710785549635","0.148450262102059","","",
"Azerbaijan","AZE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9859812751462","8.8129076651588","13.1034105551652","15.0869535858412","15.0281330124303","17.2404564723712","22.9898834395406","14.878371042732","4.43753296465059","15.8976714562684","33.9364617448952","27.3838549409919","25.709274078529","26.0477787980712","28.8319230668679","37.6315186307629","41.940323782708","39.169383505271","41.1926443456445","28.4201297127965","32.1771074617872","35.2263508769911","31.4614432334308","27.0275221941957","23.0699116304218","14.6040571372757","15.429437239066","21.2490386625032","29.5915910388412","","",
"Burundi","BDI","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.75179243610598","5.38352192015516","6.30829520929673","8.73543999776321","8.53403069776074","9.72861489114282","8.01546944922933","12.5079383280415","11.6536278797016","8.38373034659937","8.97893505964923","7.57807240580117","10.8146641531907","6.54287623578637","6.77837441636467","5.93607776935499","8.57543276671822","9.32629797976109","10.3888576017914","10.6546945245069","13.3710324633117","12.689297532033","14.0206683948811","14.2386485803442","17.0617153405694","23.9678261731691","28.3753469131541","23.6215639518173","27.0113559104488","15.4123921435255","15.0536919302","18.6538547867108","24.1157326470009","40.5501086464019","30.5928076147964","26.4802357159498","24.1133329705777","32.5532351254515","33.3867457270972","30.6184120202654","24.0717327132904","25.2763049067011","17.9696908183951","17.808470151299","17.8778508309711","16.1090465610761","17.1941834808544","16.1484524356602","11.2142533660784","","",
"Belgium","BEL","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.166401485350865","0.15485746899562","0.124901523872602","0.111855413043148","0.143927176532001","0.245014925795803","0.264193317445557","0.217053992221531","0.162755456710013","0.136489708477671","0.137741075167316","0.202233653568106","0.257431271717679","0.198772065165145","0.167553154562388","0.159548179935129","0.0918118920933709","0.0538600409744097","0.0380100909367357","0.0450133333213128","0.0455968952847244","0.0294307502290287","0.0234969510010055","0.025374986596577","0.0233078410884336","0.0211360113862386","0.022611161928171","0.0203822936846495","0.0234067095603208","0.0228316609405036","0.0246852261765604","0.0210152250256795","0.0237523178059975","0.0217406905834394","0.0158835520148436","0.0156716289153029","0.0173782278466661","0.0188715981785949","0.0184376341035296","0.0173854776167986","0.0193046103136023","0.0192966944733184","0.0186391787161965","0.0193501348131238","0.0200143546739161","0.0194189845990246","0.0188149068581607","0.0175338038957692","0.0167425195273177","","",
"Benin","BEN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.70734124614113","5.79302297530211","5.34084275704274","7.26543586001948","7.30053186653568","8.24811696073847","7.17067351693105","11.9754481763515","9.87506191111996","7.16735084170915","7.31176043884876","8.18446892863023","10.4588305240827","8.85578461788952","10.4118754122107","8.95476548523373","7.69824705925764","7.33120603419005","6.88964842081399","8.0226203998648","7.73594073371989","7.04373107549023","8.90047741924555","5.67426617100112","9.07438248609121","9.13476867477817","8.29389408484553","7.92761469051222","7.45286785841402","3.23219786031292","3.39925402217268","3.16184541011573","3.393502090889","4.18737103231994","3.13343225801385","3.03857207544254","3.05171784265258","3.62735293542544","3.66591833764381","3.72087924386746","3.42625182238276","3.48266611394681","3.92121101399692","3.51992575119814","3.71429310847253","4.35366855364652","4.44806628774837","4.0812135632073","2.36925711603047","","",
"Burkina Faso","BFA","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.82211867501045","5.71704697040663","5.4800450574577","7.99992268691208","7.99075472440383","8.75281726762481","7.53389974029604","11.8602684636128","9.35616388410685","7.40151103111159","8.32727959901505","8.0247456246355","11.2825921814898","8.21124482452801","8.60981774129004","6.14301621224768","7.66471148142874","6.54826595032144","6.51431522348601","6.70021469498784","6.81624055270715","6.96583804507721","9.5185270842049","7.68743160943507","11.5547742450027","13.884743232833","12.7860453872842","12.7091371991005","11.6252105375085","4.63273806124781","5.31705439837234","4.74128157314463","5.7068600197297","6.35658776077602","5.50272214153939","6.35529242504696","6.53132569431366","8.15387123008531","9.22715804501871","10.6868591540611","13.2720285350309","16.5954499335218","16.8322033501619","15.2477363701357","15.3606178482365","17.6049064614726","18.2143246707908","18.4015077806349","14.1705432416317","","",
"Bangladesh","BGD","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.293699576504547","0.260889460157598","0.331761482381856","0.495716898700804","0.381934573819429","0.564001150969816","0.705652613610001","2.47990928126932","1.77233982389907","0.671839231432552","0.745660826695995","0.549857626731113","0.868391386787466","0.642448753499502","0.528098937116958","0.31688714550454","0.572257551418851","0.475450220840425","0.478090848927035","0.439477713683617","0.527562348001653","0.518606671311784","0.508982648708442","0.421629249264563","0.398720110788267","0.456224937352243","0.451746935853178","0.385857598358899","0.356146269313955","0.435584050330316","0.587673923391541","0.639374157654847","0.754929885307052","0.747608297964532","0.780277369486114","1.00014193560218","1.41921372325635","1.27924592301887","1.19804480247903","1.2261997359202","1.1859278283719","1.72440353648121","1.65563757764534","1.26023780387105","1.19424949869339","0.980787768977087","0.661887035862295","0.633910914651192","0.657600026327423","","",
"Bulgaria","BGR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","1.85049306492827","1.96736573304136","2.04028749252836","1.49726508149417","1.29334827948232","1.66386285335608","0.814138194273985","0.560483849705376","2.97274270050915","2.73134863716921","1.10876967285229","1.6818753631236","1.60624377331912","1.2655610671268","1.69216122756568","1.21951465396842","1.7038592885489","1.70291615329952","0.857725453116158","1.11021492404245","1.36362817921274","1.26265550135942","0.927455421375547","0.885636945113239","1.87738493019972","1.7199767455268","2.83127452086826","2.54105684106699","2.75867844133485","1.5605529053816","2.53791151740093","2.85899825956573","2.3373656632976","1.79870076128305","1.58481468601506","1.5059588753666","0.872843589925502","0.997402815446067","0.919710991885634","","",
"Bahrain","BHR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","20.4838207977086","14.7311257149519","10.3322461463977","11.3467201826112","10.3507037666316","11.4335172872807","8.48477436773188","8.57132992689983","6.84476186053081","8.71000877711425","10.3594380100362","5.71846580612567","5.61508949609683","5.76665004949168","4.72000834980977","4.99201842999212","5.48011574659303","5.83347689181217","4.05204452940582","4.65227592192308","6.09328363599825","5.91206278672864","5.15086441857448","5.07514742648936","5.14191565123779","6.52041818438679","7.14349801435587","6.78359515014628","7.48396767146526","6.30564780292861","6.03788444908146","8.25635821710474","8.91142586940487","9.38807364975648","8.65852439553193","5.1558136535603","3.20685099173039","3.47115106399632","4.33587344666315","","",
"Bahamas, The","BHS","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.906985201999454","0.84733571919426","0.893551077349997","0.847806842061722","0.747448128196058","0.444608754694519","0.270890813759775","0.293562658991994","0.296956268908364","0.200212488912186","0.226219081925722","0.187229091685762","0.185349292530907","0.140886368617226","0.114903865735357","0.0408415258595623","0.0404236909300599","0.0430349819374979","0.0661437990601393","0.0583698885624857","0.117517922654803","0.0985386018898743","0.0847378457760751","0.106734839094133","0.0823949449552514","0.0939755068763486","0.0800968796029261","0.0406913459063714","0.00982060005443367","0.00894710566624494","0.0065462344231874","0.00672552681484683","0.00802502641247358","0.00711913265164592","0.00632048842523501","0.00618640666522633","0.00738730823208068","0.00785855452243715","0.00881508179515022","0.00862539932676807","0.015294777644818","0.0132816629067002","0.0123262091368237","0.014533893283883","0.0180390714949909","0.0130558467835418","0.0161951703431467","0.0137482755627168","0.00972276765639632","","",
"Bosnia and Herzegovina","BIH","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183719660637053","0.825551966603111","0.0737565612174514","1.89250453215589","1.50131567104713","1.33275681067789","1.22393923714994","1.38175503817635","0.884701945213758","0.879184682241131","1.70435035175543","2.02576614367926","1.72814521999755","2.28020348972203","3.78403905081239","1.50610242497371","2.64868965137286","3.67389264193625","2.36126214403233","1.95779789780245","1.38156417640242","1.05051554033629","1.13166118157857","1.35835128007546","1.19495300519744","","",
"Belarus","BLR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22348857972724","0.592549992271998","2.20259419485121","2.14621302063917","1.86957069268229","2.21318730623091","3.27674026252971","3.11057156170214","0.74443065948179","1.63649760598619","2.45993958632077","2.09038798455534","1.77708734063031","1.73971714566549","1.77178582136669","1.72837625877314","1.68631077656476","1.54705627472792","1.53323421791395","1.09336455995233","1.33827646903023","1.73921470595747","1.81529076948567","1.48257841373242","1.33592338314978","1.1334810161407","1.28279693752854","1.49881281005263","1.61011480438762","","",
"Belize","BLZ","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.993307334043983","0.890162687149574","0.817435115175508","1.32184713319987","0.992842713017703","1.21772070905146","1.13198492989767","1.06115934450631","1.12096925040997","1.55744855218411","1.3189991476956","1.09805154256305","1.72491766727756","0.983097545176571","0.660556480897808","0.563075709886094","0.458824722664616","0.768025229923005","0.666135185135974","0.650219921897312","0.763749696310312","0.721870979859207","0.639013829627132","0.585191138137403","0.527831669884809","0.643199510286743","0.544170728680585","0.526245259235539","0.439001850893381","0.375090730216734","0.274290258885972","0.27429794388428","0.285390598838221","0.276540835105159","0.244882557493582","0.287141497575579","3.11952782467694","4.06981308668398","6.06275496326146","4.01815475980416","5.30529935437533","6.90559196874489","4.81851364942372","3.54107041543759","2.63129833548651","1.06546749194547","0.880998946131428","0.965863143867645","1.05798608143714","","",
"Bermuda","BMU","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",
"Bolivia","BOL","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","2.2055226393929","2.03379973028709","2.37511436027493","5.96931658944781","11.8548424273638","6.68894752423559","6.18881100844364","6.34444730698577","6.05582247042713","9.33084133128279","11.4908958276952","5.48230657483731","4.20051465248336","5.1244226011322","3.71247786687068","3.6050650270763","2.53455025987248","3.56343806757555","5.33545194259904","7.42940785310296","7.49423105385425","3.20565550851571","3.31837480469959","3.04947499881586","3.07312571326178","3.20728261829467","3.67685553770057","3.33730168422282","1.90636218780851","2.38574629650243","4.00824907818153","3.94304677951734","4.46099136925365","5.38046616252769","7.50827939360903","11.5220626574025","14.9301451376922","14.5695182354134","12.7458702931795","8.16961633191312","10.2378862639204","14.2590248101925","12.7669967229156","12.4968131924902","11.031736807069","5.67730618416391","4.87163905058524","7.17107692732303","7.79350763700059","","",
"Brazil","BRA","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","1.64031926950155","1.40668852801617","1.39549916702424","1.49573540794853","1.91985949902638","2.11672231175472","1.94983061616217","1.77912188903162","1.70144564008404","2.32859815274041","2.80996907126434","2.39973578703757","2.61944778645019","3.3471970196805","3.25673060539236","3.1112654676485","1.94391310456311","2.187405003718","1.86935074887997","1.89924250078185","2.28489580739992","1.49145341361873","2.23640870470348","1.97071186791891","1.44220418771075","1.27475197854762","1.27894973652021","1.20971831441528","1.21803970898258","2.05616216974943","2.60639624572442","2.65761555949953","3.3520971216771","3.6638165953179","3.87611968923132","4.90973068932051","5.0459373057106","5.76356918046372","6.18113645175237","3.26297502791112","4.56479675982582","5.08440230385098","4.70056310114098","4.57590486969937","4.10126900557026","3.14990421078969","3.02088748101682","3.42922435181487","4.64064756723011","","",
"Barbados","BRB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","1.46149565947341","1.18399612507005","1.28574608741269","0.830424408337249","0.808927383592874","1.62401111670763","1.24203175145993","0.816081227234121","0.436370472778679","0.529236319551354","0.932139664445398","0.855739581015445","0.347227239730855","0.341507519873157","0.227034589528554","0.267720577784807","0.423996615504131","0.237023986656284","0.292427810488934","0.265483260291799","0.221616577189597","0.249952299252814","0.242543789968375","0.191680200037431","0.146778667127065","0.28002734310709","0.392465726687068","0.247806091730696","0.208210508541287","0.230453228989513","0.278579366802209","0.372898093767876","0.411849933091977","0.405969474903967","0.516337061099909","0.207450290272794","0.365540889694993","0.520794444198211","0.498231832078762","0.451682846368404","0.392437757987512","0.113466881997403","0.0624096389312259","0.0652414521547124","0.0666606846915169","","",
"Brunei Darussalam","BRN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","2.83445546982502","7.33454194677799","16.503413429682","27.8673104952697","56.6720367140891","58.3886823899004","61.3007034145501","58.335776932177","54.348481872019","","57.5096208744184","35.6946060402875","21.6091303658943","30.8689563079446","31.2229002553124","32.2381082807918","29.9397686627389","28.1381718163858","21.9400772205841","26.5239670065846","34.6568521178349","20.5754700542528","19.4163201502","20.1205070698508","19.465944108205","18.5657359643081","20.7825345841808","18.9219791905648","12.7451561729703","19.4512477060847","30.2508147132103","24.8525099608133","20.9508089363479","23.4428788645137","28.0636738123067","34.0437688300014","35.2714993396885","27.4852374896208","28.9359898008005","23.1425925556284","23.5259889487558","29.7052418409763","26.6361384986865","22.5152621571654","22.0355186169652","19.4805282274787","15.1630946459439","17.5468496770975","25.4304452854349","","",
"Bhutan","BTN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","13.6695094280381","11.1263151873146","16.4095173806663","10.0934936174974","8.17237093603535","5.60545152066314","8.04573273514013","5.89914635461745","5.51718245824135","5.53039739101549","6.00873244970484","7.27894453229103","7.60412721608544","6.25904786216106","5.12363832790338","5.86735281639581","5.59141748541368","4.11604253859623","4.03637635901545","4.08028413633802","3.991371021781","3.87157968809639","3.57858294030421","3.34762475095724","2.96921222239964","2.65513591319146","3.39887806151619","4.29511002506021","4.18760327848041","3.52635315504977","5.27999844752045","4.90911235850627","4.20950777938648","3.44236826553666","3.43254698490661","4.07966114375602","4.50188155917988","3.41106072264861","1.95406797465748","","",
"Botswana","BWA","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","3.1539871567487","2.11490925903044","1.86118908455031","2.41936146175944","4.62672051627063","4.18506985025026","7.45356137393509","6.10888328188536","2.73304308345304","4.05381637998022","4.15890308380593","3.13986997117767","3.49173626429699","2.30082482306998","1.64268614241541","1.88286791899689","1.48224673749137","1.14027975230023","7.2486802113755","5.56786130283768","2.04699988880586","1.49706133427819","1.03752410950035","0.694065524165776","0.997020360323217","1.32663576439804","0.97280662055372","0.872639153596022","0.670377122441358","0.423898343987327","1.4477684913913","0.579738849750474","0.553367408685057","1.62434234855254","3.32019188207778","3.82410108835748","7.98868047450643","9.2738245259133","6.04367597054427","11.4537368518982","4.9379093650252","3.70651913291695","3.5968695678756","3.48921355932174","2.53031987169037","1.41234588053833","1.16186852823235","0.909262543674124","1.21788884624381","","",
"Central African Republic","CAF","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","8.23424630585922","8.06681115669064","9.00910875043085","12.1458882060324","11.3710603689298","10.4601226359877","8.59719839790315","11.3529502830117","10.5583932570226","9.38626060385371","10.0920461049595","9.8726613636408","11.3446702030057","9.20741189969057","9.01827501758469","5.48291752719665","5.98444227624242","5.42855442465246","5.53049806305247","6.12900405979653","6.3621830473943","6.12883307434854","6.87088478357729","6.48664994575859","11.7237143936376","12.394116000213","11.9877767759307","13.1765942132333","13.5149044312633","9.60090835154437","11.1965747650837","10.7686925346104","11.3047374326532","11.7474830090168","8.20060056011155","8.50594286448418","10.0161330915123","9.90972060794424","11.8134145238469","8.83386007851191","7.94340249688005","8.48903254939893","9.21127663740654","12.9636234796805","11.3728394768184","13.4576521096668","13.0202910882718","12.8463407826663","9.06849427734746","","",
"Canada","CAN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","2.21360373242612","1.90820102199523","1.90181918071412","3.14028593998198","5.84406113257975","4.65655614923369","4.19992961695977","4.46266109651944","4.09928886633919","8.4281986278051","9.03938430312003","5.80229685854477","3.30844082281872","4.27152329047036","4.43726989120368","4.21020302772352","1.9833757797409","2.8168996357634","2.82975040215831","2.80348682140738","2.8977756568272","2.12588839045759","2.41248236103676","2.62131261765452","2.4118053892043","2.4173169680495","3.09055795074173","2.47546240529782","1.48629482602255","2.14816876397547","3.97071275201588","3.2519327966241","2.38831604358412","3.00384779416222","4.10103384841979","4.57031842119942","4.10123559392938","3.99073748779925","5.33258690708032","2.31428984390726","2.57691233079403","3.33545165051566","2.22797119869418","2.3858992161394","2.10267680562092","0.772086437855392","1.23160426241878","1.52520617884327","2.47043591916649","","",
"Central Europe and the Baltics","CEB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","1.85049306492827","1.96736573304136","2.04028749252836","1.49726508149417","1.29334827948231","1.66386285335608","0.814138194273985","2.74200436310456","3.54386182057508","3.65229002125426","2.55953814926071","1.93986028225989","1.56784532002126","1.27702722513165","1.02830242864178","1.06212320054248","1.00154084355421","0.904040337410546","0.531464434386365","0.603078403334425","0.962803113045672","1.09451578468672","0.785632459128014","0.757968346410386","1.17535265728957","1.05620851967619","1.31014365492063","1.12124309691975","1.61838768866193","0.96669410260053","1.25333309334722","1.5463709371695","1.25467339288102","0.966691977820255","0.829901847467678","0.684140443216551","0.607250364073121","0.714802044361016","0.702449084364123","","",
